movieId,title,genres,Year
97757,'Hellboy': The Seeds of Creation,Action,2004
97759,Budd Boetticher: A Man Can Do That,Documentary,2005
97765,ReGeneration,Documentary,2010
97768,Free Men (Les hommes libres),Drama,2011
97775,This Ain't California,Documentary,2012
97779,Steve Jobs: The Lost Interview,Documentary,2012
97785,Silent Hill: Revelation 3D,Horror,2012
97792,Graduation Day,Horror,1981
97797,Holiday Affair,Drama,1949
97799,Like Dandelion Dust,Drama,2009
97801,Mann tut was Mann kann,Comedy,2012
97806,Stockholm East (Stockholm Östra),Drama,2011
97808,"Woman That Dreamed About a Man, The (Kvinden der drømte om en mand)",Drama,2010
97815,Beware the Moon: Remembering 'An American Werewolf in London',Documentary,2009
97817,Pumping Iron II: The Women,Documentary,1985
97819,Witness to Murder,Crime,1954
97821,"Busher, The",Comedy,1919
97823,"Piano in a Factory, The (Gang de qin)",Comedy,2010
97826,"Patience Stone, The",Drama,2012
97828,Hamoun,Drama,1990
97832,Chasing Mavericks,Drama,2012
97834,Craigslist Joe,Adventure,2012
97836,Here Comes the Boom,Action,2012
97845,"Men Who Made the Movies: Samuel Fuller, The",Documentary,2002
97853,Night of the Running Man,Action,1995
97855,Hitman's Run,Action,1999
97858,Mental,Comedy,2012
97860,Killing Them Softly,Crime,2012
97866,"Imposter, The",Documentary,2012
97868,"Other Dream Team, The",Documentary,2012
97870,"Sessions, The (Surrogate, The)",Drama,2012
97872,Living with the Fosters,Comedy,2002
97878,Remember the Day,Drama,1941
97880,"Child Is Waiting, A",Drama,1963
97882,Salvage,Horror,2009
97884,Submarine X-1,Drama,1969
97886,Rid of Me,Comedy,2011
97895,What Richard Did,Drama,2012
97904,Smashed,Comedy,2012
97906,Splinterheads,Comedy,2009
97908,"Babysitters, The",Drama,2007
97910,"Juche Idea, The",Documentary,2008
97913,Wreck-It Ralph,Animation,2012
97915,Lookin' to Get Out,Comedy,1982
97917,Diplomatic Siege,Action,1999
97919,Midnight Man,Action,1997
97921,Silver Linings Playbook,Comedy,2012
97923,Flight,Drama,2012
97933,5 Broken Cameras,Documentary,2011
97936,Anna Karenina,Drama,2012
97938,Life of Pi,Adventure,2012
97940,"Saint in London, The",Action,1939
97946,"Day, The",Drama,2011
97950,"Man with the Iron Fists, The",Action,2012
97955,Gable: The King Remembered,Documentary,1975
97957,Excision,Crime,2012
97959,"Other Son, The (Fils de l'autre, Le)",Drama,2012
97966,Bait,Action,2012
97968,Gallowwalkers,Action,2012
97971,Rosencrantz and Guildenstern Are Undead,Comedy,2009
97984,Wake in Fright,Drama,1971
97986,Won't Back Down,Drama,2012
97988,"Bay, The",Horror,2012
97994,Union Square,Drama,2011
97998,"Hypnotist, The (Hypnotisören)",Thriller,2012
98000,Student of the Year,Comedy,2012
98002,"Madrid, 1987",Drama,2011
98004,Single White Female 2: The Psycho,Drama,2005
98007,Miehen tie,Drama,1940
98013,"Details, The",Comedy,2011
98015,Jack and Diane,Drama,2012
98017,"Late Quartet, A",Drama,2012
98019,Vexille (Bekushiru: 2077 Nihon sakoku),Action,2007
98022,Sleepless Night (Nuit blanche),Action,2011
98027,"Age of Innocence, The",Drama,1934
98030,Atomic Twister,Action,2002
98032,Bear with Me,Adventure,2005
98036,"Lady, The",Drama,2011
98045,All About Actresses (Le bal des actrices),Comedy,2009
98052,Goal! III,Drama,2009
98054,Stolen,Action,2012
98056,Amour,Drama,2012
98059,Something's Gonna Live,Documentary,2010
98061,Himizu,Children,2011
98063,"Mona and the Time of Burning Love (Mona ja palavan rakkauden aika) ",Drama,1983
98065,Brooklyn Castle,Documentary,2012
98067,"Well Digger's Daughter, The (La fille du puisatier)",Comedy,2011
98069,Incident at Blood Pass (Machibuse) (Ambush),Action,1970
98072,Triad Underworld (Gong wu) (Jiang Hu),Action,2004
98078,Death Weekend,Horror,1976
98087,Cockneys vs Zombies,Comedy,2012
98107,28 Hotel Rooms,Drama,2012
98109,Citadel,Drama,2012
98111,Dangerous Liaisons,Drama,2012
98114,Bloodtide,Horror,1982
98116,The Scorpion King 3: Battle for Redemption,Action,2012
98122,Indie Game: The Movie,Documentary,2012
98126,Capital (Le capital),Drama,2012
98131,Beloved Berlin Wall (Liebe Mauer),Comedy,2009
98140,Meet Monica Velour,Comedy,2010
98142,Thurgood,Drama,2011
98144,"Conscientious Objector, The",Documentary,2004
98151,Kill Me Please,Comedy,2010
98154,Lincoln,Drama,2012
98160,Nature Calls,Comedy,2012
98162,Babbitt,Drama,1934
98167,In Their Sleep (Dans ton sommeil),Horror,2010
98169,Requiem for a Killer (Requiem pour une tueuse),Thriller,2011
98171,"Bohème, La",Drama,1926
98173,"Caine Mutiny Court-Martial, The",Drama,1988
98175,Vamps,Comedy,2012
98183,Cash on Demand,Crime,1962
98189,"Moth Diaries, The",Thriller,2011
98191,Joe + Belle,Comedy,2011
98193,"Invisible War, The",Crime,2012
98198,OMG Oh My God!,Comedy,2012
98200,"Strawberry Statement, The",Drama,1970
98203,"Twilight Saga: Breaking Dawn - Part 2, The",Adventure,2012
98211,Shakespeare High,Documentary,2011
98213,"Circle, The",Drama,1925
98217,Holiday Engagement,Comedy,2011
98219,"Tiger Brigades, The (Les brigades du Tigre)",Action,2006
98221,"Year One, The (L'an 01)",Comedy,1973
98224,"Big Blonde, The (Iso vaalee)",Comedy,1983
98228,Walter,Drama,1982
98230,10 Years,Comedy,2011
98237,Price Check,Comedy,2012
98239,Red Dawn,Action,2012
98241,Starry starry night (Xing kong),Children,2011
98243,Rise of the Guardians,Adventure,2012
98246,"Seafarers, The",Documentary,1953
98248,"Counterfeiters, The (Le cave se rebiffe)",Comedy,1961
98251,Kabei: Our Mother (Kâbê),Drama,2008
98253,Samurai Banners (Fûrin kazan),Action,1969
98261,Murder on Flight 502,Drama,1975
98271,Amor?,Drama,2011
98273,"Last Trapper, The (Le dernier trappeur)",Adventure,2004
98275,"Octopus, The (Le poulpe)",Comedy,1998
98277,Locked Out (Enfermés dehors),Comedy,2006
98279,"Fantastic Fear of Everything, A",Comedy,2012
98284,Fire Over England,Adventure,1937
98286,Fog Over Frisco,Crime,1934
98288,Ten Seconds to Hell,Action,1959
98294,Tokio Baby,Drama,2010
98296,Deadfall,Crime,2012
98298,Skirt Day (La journée de la jupe),Drama,2008
98304,So Big!,Drama,1932
98306,"Singing Marine, The",Comedy,1937
98311,"Great Diamond Robbery, The",Comedy,1954
98313,Half a Hero,Comedy,1953
98323,Two Sisters from Boston,Comedy,1946
98325,"Quare Fellow, The (a.k.a. The Condemned Man)",Drama,1962
98328,Chronicle of My Mother (Waga haha no ki),Drama,2011
98335,"Moral Tales, Filmic Issues",Documentary,2006
98339,Les modèles de 'Pickpocket',Documentary,2005
98341,"Confession, The",Drama,1999
98344,Lovely to Look At,Comedy,1952
98346,Excuse My Dust,Comedy,1951
98348,Watch the Birdie,Comedy,1950
98353,Putin's Kiss,Documentary,2012
98358,Journey to Saturn (Rejsen til Saturn),Action,2008
98361,Byzantium,Drama,2012
98373,Step Up Revolution,Musical,2012
98376,"Yellow Cab Man, The",Comedy,1950
98378,Four more years (Fyra år till),Comedy,2010
98381,Hellraiser: Revelations,Horror,2011
98385,Jungle de Ikou (Jungre de Ikou),Action,1997
98387,Making 'The New World',Documentary,2006
98389,"Lost Missile, The",Sci-Fi,1958
98394,Cry Wolf,Crime,1947
98398,Everybody's Acting,Drama,1926
98400,Imaginaerum,Fantasy,2012
98402,Nokas,Crime,2010
98409,"Budd Boetticher: An American Original ",Documentary,2005
98411,"Footprints of a Spirit, The (Huellas de un espíritu)",Documentary,1998
98437,Bed of Roses,Comedy,1933
98439,Division III: Football's Finest,Comedy,2011
98441,Rebecca of Sunnybrook Farm,Children,1938
98443,Mark Twain,Documentary,2001
98449,"Burning Hot Summer, A (Un été brûlant)",Drama,2011
98452,"Kiss for Corliss, A (Almost a Bride)",Comedy,1949
98456,Adventure in Baltimore,Comedy,1949
98458,Baby Take a Bow,Children,1934
98460,"Tempest, The",Drama,1979
98464,New Fist of Fury (Xin jing wu men),Action,1976
98467,"Killer Meteors, The (Feng yu shuang liu xing)",Action,1976
98469,Shaolin Wooden Men (Shao Lin mu ren xiang),Action,1976
98473,"Sleeping Car Murder, The (Compartiment tueurs)",Drama,1965
98475,Let's Not Get Angry (Ne nous fâchons pas),Comedy,1966
98477,Hothead (Coup de tête),Comedy,1979
98485,Aftermath,Drama,2012
98491,Paperman,Animation,2012
98493,To Kill with Intrigue (Jian hua yan yu Jiang Nan),Action,1977
98497,Magnificent Bodyguards (Fei du juan yun shan),Action,1978
98499,"Fearless Hyena, The (Xiao quan guai zhao)",Action,1979
98501,Dragon Fist (Long quan),Action,1979
98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan),Action,1980
98507,We Should Not Exist (On ne devrait pas exister),Comedy,2006
98509,Bank Error in Your Favour (Erreur de la banque en votre faveur),Comedy,2009
98511,Kirikou and the Wild Beast (Kirikou et les bêtes sauvages),Adventure,2005
98518,Slingshot,Crime,2005
98520,Brooklyn Bridge,Documentary,1981
98552,Nativity!,Children,2009
98558,Dragon Attack,Action,1983
98560,Fearless Hyena II (Long teng hu yue),Action,1983
98566,Ghost Voyage,Horror,2008
98570,"Peace, Love & Misunderstanding",Drama,2011
98581,Fever,Drama,1991
98583,Hecho en México,Documentary,2012
98585,Hitchcock,Drama,2012
98587,Caesar Must Die (Cesare deve morire),Drama,2012
98589,Interceptor,Action,1993
98591,Now Where Did the Seventh Company Get to? (Mais où est donc passée la 7ème compagnie),Action,1973
98593,Other Worlds (D'autres mondes),Documentary,2004
98595,Peppermint Soda (Diabolo menthe),Comedy,1977
98601,American Roulette,Thriller,1988
98604,From Up on Poppy Hill (Kokuriko-zaka kara),Animation,2011
98607,Redline,Action,2009
98609,Honeymoon,Comedy,1947
98611,Just Around the Corner,Comedy,1938
98613,Kathleen,Comedy,1941
98617,Lulu in Berlin,Documentary,1984
98619,"L'instant et la patience ",Documentary,1994
98621,Welcome to the Space Show (Uchû shô e yôkoso),Adventure,2010
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing),Action,1983
98629,Purge (Puhdistus),Drama,2012
98631,"Day He Arrives, The (Book chon bang hyang)",Drama,2011
98633,My Lucky Stars (Fuk sing go jiu),Action,1985
98636,Twinkle Twinkle Lucky Stars (Xia ri fu xing),Action,1985
98643,Kiss and Tell,Comedy,1945
98693,"Yes, But... (Oui, mais...)",Comedy,2001
98695,Space Adventure Cobra,Animation,1982
98697,"Money Money Money (L'aventure, c'est l'aventure)",Adventure,1972
98751,"Awful Truth, The ",Comedy,1925
98755,1911 (Xinhai geming),Action,2011
98757,Jackie Chan: Kung Fu Master (Xun zhao Cheng Long),Action,2009
98759,"Shaolin Temple, The (Shao Lin Si)",Action,1982
98766,Carol Channing: Larger Than Life,Comedy,2012
98768,Memory,Drama,2006
98783,Shaolin Temple 3: Martial Arts of Shaolin (Nan bei Shao Lin) (Martial Arts of Shaolin),Action,1986
98786,Snowmageddon,Adventure,2011
98788,Stand Up and Fight,Drama,1939
98797,Barbara,Drama,2012
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A",Animation,2012
98803,Little Miss Broadway,Drama,1938
98805,Miss Annie Rooney,Drama,1942
98807,Mr. Belvedere Goes to College,Comedy,1949
98809,"Hobbit: An Unexpected Journey, The",Adventure,2012
98815,Mon Paradis - Der Winterpalast,Documentary,2001
98819,I am Von Höfler (Variation on Werther - Private Hungary 15),Documentary,2008
98823,Dragon Fight (Long zai tian ya),Action,1989
98825,"Master, The (Huang Fei Hong jiu er zhi long xing tian xia)",Action,1992
98829,"Evil Cult, The (Lord of the Wu Tang) (Yi tian tu long ji: Zhi mo jiao jiao zhu)",Action,1993
98834,"Fitzgerald Family Christmas, The",Drama,2012
98836,Hyde Park on Hudson,Comedy,2012
98838,Lay the Favorite,Comedy,2012
98840,Audition (Konkurs),Documentary,1964
98842,All's Faire in Love,Comedy,2009
98845,Crooked Arrows,Drama,2012
98847,"Enforcer, The (Gei ba ba de xin)",Action,1995
98850,Dr. Wai in the Scriptures with No Words (Mao xian wang),Action,1996
98852,"Once Upon a Time in China and America (Wong Fei Hung: Chi sai wik hung see) ",Action,1997
98854,Hitman (Contract Killer) (Sat sau ji wong),Action,1998
98859,Never Say... Never! (Il ne faut jurer... de rien!),Comedy,2005
98861,"Cool, Calm and Collected (Calmos)",Comedy,1976
98911,"After Fall, Winter",Drama,2011
98913,Violeta Went to Heaven (Violeta se fue a los cielos),Drama,2011
98922,Rebellion (L'ordre et la morale),Action,2011
98924,Versailles,Drama,2008
98927,Two in the Wave,Documentary,2010
98929,Lotte Reiniger: Homage to the Inventor of the Silhouette Film,Documentary,2001
98931,"RKO Production 601: The Making of 'Kong, the Eighth Wonder of the World'",Documentary,2005
98933,Yossi (Ha-Sippur Shel Yossi),Drama,2012
98936,"All Blossoms Again: Pedro Costa, Director (Tout refleurit: Pedro Costa, cinéaste)",Documentary,2006
98938,"Last Rites of Joe May, The",Drama,2011
98943,"Prodigal, The",Drama,1955
98949,"Eleventh Hour, The",Action,2008
98956,Barfi!,Comedy,2012
98958,Federico Fellini's Autobiography (Federico Fellini - un autoritratto ritrovato),Documentary,2000
98961,Zero Dark Thirty,Action,2012
98963,Neighbouring Sounds (O som ao redor),Drama,2012
98973,Chasing Ice,Documentary,2012
98975,Antiviral,Horror,2012
98981,"Arrival of a Train, The",Documentary,1896
98983,Arsène Lupin,Action,2004
98985,"Three Brothers, The (Les trois frères)",Comedy,1995
98989,Ghost Machine,Action,2009
98991,Freeloaders,Comedy,2011
98994,"Immortal Story, The (Histoire immortelle)",Drama,1968
98996,Filming 'Othello',Documentary,1978
99007,Warm Bodies,Comedy,2013
99020,Let Fury Have the Hour,Documentary,2012
99022,Now I'll Tell,Drama,1934
99024,Asylum Blackout,Horror,2011
99026,"Fresh Bait (L'appât) ",Crime,1995
99028,Frenchmen (Le coeur des hommes),Comedy,2003
99030,Wrong,Comedy,2012
99041,Young & Wild (Joven y alocada),Drama,2012
99043,Trishna,Drama,2011
99045,Aftershock (Tangshan dadizhen),Drama,2010
99047,Chained,Horror,2012
99050,"Goodbye Girl, The",Comedy,2004
99054,"Ring Finger, The (L'annulaire)",Drama,2005
99056,"Count Yorga, Vampire",Drama,1970
99058,"Comedy, The",Drama,2012
99061,7 Khoon Maaf,Drama,2011
99064,"Red Shoes, The (Bunhongsin)",Drama,2005
99068,Bluebeard,Thriller,1972
99085,Our Little Girl,Comedy,1935
99087,Playing for Keeps,Comedy,2012
99089,Poor Little Rich Girl,Adventure,1936
99091,Skate or Die,Action,2008
99106,"Guilt Trip, The",Comedy,2012
99108,"Girl on a Motorcycle, The",Drama,1968
99110,Save the Date,Comedy,2012
99112,Jack Reacher,Action,2012
99114,Django Unchained,Action,2012
99117,This Is 40,Drama,2012
99122,I Bought a Vampire Motorcycle,Comedy,1990
99124,Willard,Horror,1971
99126,"Public Woman, The (Femme publique, La)",Drama,1984
99143,Cirque du Soleil: Worlds Away,Fantasy,2012
99145,"Impossible, The (Imposible, Lo)",Drama,2012
99149,"Misérables, Les",Drama,2012
99169,"Gestapo's Last Orgy, The (L'ultima orgia del III Reich)",Thriller,1977
99171,Mamitas,Drama,2011
99173,"Bobo, The",Comedy,1967
99178,Struck by Lightning,Comedy,2012
99182,Spring Break Shark Attack,Adventure,2005
99191,Campfire Tales,Horror,1997
99210,Seven Ways from Sundown,Action,1960
99217,Not Fade Away,Drama,2012
99220,Quartet,Comedy,2012
99222,Silent Night,Horror,2012
99240,"Coluche, l'histoire d'un mec",Drama,2008
99243,"Parasites, Les",Comedy,1999
99246,"Reluctant Dragon, The",Animation,1941
99249,"Marine Story, A",Drama,2010
99251,Malibu High,Comedy,1979
99258,Who Wants to Kill Jessie? (Kdo chce zabít Jessii?),Comedy,1966
99260,Jerusalem Countdown,Thriller,2011
99270,Stand Up and Cheer!,Comedy,1934
99273,Stowaway,Adventure,1936
99276,Susannah of the Mounties,Drama,1939
99279,11 Flowers (Wo 11),Drama,2011
99285,"Meilleurs amis du monde, Les",Comedy,2010
99287,Quatre garçons pleins d'avenir,Comedy,1997
99289,In Your Dreams (Dans tes rêves),Drama,2005
99294,"Willow Tree, The (Beed-e majnoon)",Drama,2005
99305,Kumaré,Documentary,2011
99308,Lady Oscar,Drama,1979
99314,That Hagen Girl,Drama,1947
99325,"Eye of the Storm, The",Drama,2011
99327,976-EVIL II,Horror,1992
99337,Foreign Intrigue,Thriller,1956
99343,Harem suare,Drama,1999
99345,Electile Dysfunction,Documentary,2008
99347,"Glenn, the Flying Robot",Sci-Fi,2010
99351,Slipstream,Adventure,1989
99355,"Woodmans, The",Documentary,2010
99364,Move (3 Zimmer/Küche/Bad),Comedy,2012
99367,Holiday in Handcuffs,Comedy,2007
99371,Camp Rock 2: The Final Jam,Comedy,2010
99373,StreetDance 3D,Drama,2010
99380,"New Barbarians, The (I nuovi barbari)",Action,1983
99384,How to Stop Being a Loser,Comedy,2011
99387,Transfer,Drama,2010
99395,Time of Roses (Ruusujen aika),Sci-Fi,1969
99397,Lipton Cockton in the Shadows of Sodoma,Drama,1995
99400,"Midsummer Night's Party, A (Midsummer of Love, A) (Sommaren med Göran)",Comedy,2009
99402,Alois Nebel,Animation,2011
99413,Juan of the Dead (Juan de los Muertos),Comedy,2011
99415,Parental Guidance,Comedy,2012
99417,Sexy Baby,Documentary,2012
99434,Snow on Tha Bluff,Crime,2011
99437,John Dies at the End,Comedy,2012
99439,Vidal Sassoon: The Movie,Documentary,2010
99441,Born to Be Wild,Documentary,2011
99444,Blonde Ice,Film-Noir,1948
99446,Ultrasuede: In Search of Halston,Documentary,2010
99452,Wish Me Away,Documentary,2011
99468,"Central Park Five, The",Documentary,2012
99470,"Collection, The",Action,2012
99478,FDR: American Badass!,Action,2012
99487,All Superheros Must Die,Thriller,2011
99489,Jean Renoir: Part One - From La Belle Époque to World War II,Documentary,1993
99493,Girl Walk: All Day,Musical,2011
99495,"Acacias, Las",Drama,2011
99497,Just Ask My Children,Drama,2001
99499,Never Too Young to Die,Action,1986
99502,"Remember the Daze (Beautiful Ordinary, The)",Comedy,2007
99513,Waiting for Lightning,Documentary,2012
99515,Yesterday's Enemy,Drama,1959
99517,Young People,Drama,1940
99519,Henry,Comedy,2010
99521,"Incruste, L' (a.k.a. L'Incruste, fallait pas le laisser entrer!)",Comedy,2004
99523,"Villain, The (Le Vilain)",Comedy,2009
99525,Soldiers of Fortune,Action,2012
99530,Rurouni Kenshin (Rurôni Kenshin: Meiji kenkaku roman tan),Action,2012
99537,Extracted,Drama,2012
99539,Stevie,Drama,2008
99549,Mansome,Documentary,2012
99560,"Misérables, Les",Drama,1958
99562,"Misérables, Les",Drama,1952
99564,"Big Street, The",Drama,1942
99566,"True Meaning of Christmas Specials, The",Comedy,2002
99570,Kenji Mizoguchi: The Life of a Film Director (Aru eiga-kantoku no shogai),Documentary,1975
99574,Promised Land,Drama,2012
99591,Neo Ned,Drama,2005
99594,Offender,Crime,2012
99596,Sun Wind (Aurinkotuuli),Drama,1980
99598,Confessions of a Window Cleaner,Comedy,1974
99600,"Man Who Haunted Himself, The",Drama,1970
99602,Dakota Skye,Drama,2008
99607,Immaculate Conception of Little Dizzle,Comedy,2009
99611,Confessions of a Pop Performer,Comedy,1975
99613,Private Romeo,Drama,2011
99615,Role/Play,Drama,2010
99633,"Sweeney, The",Action,2012
99636,English Vinglish,Comedy,2012
99638,Fish Story (Fisshu sutôrî),Comedy,2009
99640,Comedy Central Roast of Bob Saget,Comedy,2008
99642,Tiny Toon Adventures: How I Spent My Vacation,Adventure,1992
99644,Trapped in the Closet: Chapters 1-12,Drama,2005
99659,"Sea of Grass, The",Drama,1947
99663,"Visitors, The",Crime,1972
99665,L'homme qui rit,Drama,2012
99667,Excuse Me for Living,Comedy,2012
99669,Aftermath,Horror,1994
99671,Fragments of an Alms-Film (Fragmentos de um Filme-Esmola: A Sagrada Família),Comedy,1972
99673,Manuel on the Island of Wonders (Manoel dans l'île des merveilles),Drama,1984
99675,Eat Sleep Die (Äta sova dö),Drama,2012
99677,Dr. Bronner's Magic Soapbox,Documentary,2006
99687,"Dark Truth, A (Truth, The)",Drama,2012
99689,"Conversation with Gregory Peck, A",Documentary,1999
99691,Odette Toulemonde,Comedy,2006
99695,Pusher,Crime,2012
99699,Lucy,Comedy,2003
99706,"Hollywood Complex, The",Documentary,2011
99708,"Shunning, The",Drama,2011
99717,She Had to Say Yes,Drama,1933
99721,Texas Chainsaw 3D,Horror,2013
99724,K-11,Crime,2012
99726,Ex-Girlfriends,Comedy,2012
99728,Gangster Squad,Action,2013
99731,Dabangg 2,Action,2012
99733,"Marsh, The",Horror,2006
99735,Road to Redemption,Comedy,2001
99737,"Climb, The",Action,2002
99739,"Warrior and the Sorceress, The",Action,1984
99741,"Company You Keep, The",Thriller,2012
99744,"Trouble with Bliss, The",Comedy,2011
99746,"Samaritan, The",Drama,2012
99750,"Iceman, The",Crime,2012
99758,T.N.T.,Action,1997
99760,Secrets of the Tribe,Documentary,2010
99764,It's Such a Beautiful Day,Animation,2012
99768,Kiss the Bride,Comedy,2007
99787,"Haunted House, A",Comedy,2013
99792,Painted Lady,Crime,1997
99795,Whores' Glory,Documentary,2011
99798,Somewhere in Palilula (Undeva la Palilula),Drama,2012
99807,Planet of Snail,Documentary,2011
99809,"Waiting Room, The",Documentary,2012
99811,Beware of Mr. Baker,Documentary,2012
99815,Alphabet City,Crime,1984
99820,Pokémon the Movie: Black - Victini and Reshiram,Animation,2011
99822,Pokémon the Movie: White - Victini and Zekrom,Animation,2011
99826,Cleanflix,Crime,2009
99839,Paul Williams Still Alive,Comedy,2011
99841,Sister (L'enfant d'en haut),Crime,2012
99843,Mea Maxima Culpa: Silence in the House of God,Documentary,2012
99846,Everything or Nothing: The Untold Story of 007,Documentary,2012
99848,It's About You,Documentary,2010
99850,"Grayeagle ",Adventure,1977
99853,Codependent Lesbian Space Alien Seeks Same,Comedy,2011
99855,"World's Greatest Athlete, The",Comedy,1973
99866,Cargo,Drama,2011
99889,Diana Vreeland: The Eye Has to Travel,Documentary,2011
99893,Sangre de mi sangre (Padre Nuestro),Drama,2007
99895,Milarepa,Action,2006
99899,"Marked for Murder ",Action,1993
99901,O Panishyros Megistanas Ton Ninja,Action,2008
99904,Morgan Pålsson - världsreporter,Action,2008
99906,Renoir,Drama,2012
99910,"Last Stand, The",Action,2013
99912,Mama,Horror,2013
99915,"Candidate, The (Kandidaten)",Thriller,2008
99917,Upstream Color,Romance,2013
99919,Fast Life,Comedy,1932
99922,Careless Love,Drama,2012
99925,"Special When Lit ",Documentary,2009
99933,"Year of the Tiger, The (Año del tigre, El)",Drama,2011
99939,Preston Sturges: The Rise and Fall of an American Dreamer,Documentary,1990
99941,Double Indemnity,Crime,1973
99946,London After Midnight,Drama,2002
99957,Broken City,Crime,2013
99960,Nursery University,Documentary,2008
99962,"Counterfeit Coin, The (Istoria mias kalpikis liras)",Comedy,1955
99964,Nameless Gangster (Bumchoiwaui junjaeng),Crime,2012
99968,Ginger & Rosa,Drama,2012
99970,First Shot,Action,2002
99986,Marina Abramovic: The Artist Is Present,Documentary,2012
99989,Bonsái,Drama,2011
99992,Shadow Dancer,Crime,2012
99996,It's a Disaster,Comedy,2012
99999,Texas Across the River,Comedy,1966
100001,"Comic, The",Comedy,1969
100003,Up in Smoke,Comedy,1957
100008,"Flaw, The",Documentary,2011
100015,Chicago Massacre: Richard Speck,Crime,2007
100017,Keep the Lights On,Drama,2012
100032,Beauty Is Embarrassing,Documentary,2012
100034,Girl Model,Documentary,2011
100036,Crossfire Hurricane,Documentary,2012
100038,Middle of Nowhere,Drama,2012
100040,"True Blue ",Crime,2001
100042,"Guns of Fort Petticoat, The",War,1957
100044,Human Planet,Documentary,2011
100046,Madagascar,Documentary,2011
100048,Omar Killed Me (Omar m'a tuer),Crime,2011
100052,Red Hook Summer,Drama,2012
100054,Stella Maris,Drama,1918
100056,Die,Thriller,2010
100058,Patrice O'Neal: Elephant in the Room,Comedy,2011
100060,Sunny (Sseo-ni),Drama,2011
100062,My Way (Mai Wei),Action,2011
100070,Punching the Clown,Comedy,2009
100072,Metsän tarina,Documentary,2012
100075,Choose,Crime,2010
100077,Made in Hong Kong (Xiang Gang zhi zao),Crime,1997
100079,"Creature from Black Lake ",Drama,1976
100081,Bad Luck (Zezowate szczescie),Comedy,1960
100083,Movie 43,Comedy,2013
100087,Night of the Demons 2,Horror,1994
100091,Hitler's Madman,Drama,1943
100096,"Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe ",Documentary,2007
100099,Pictures of the Old World (Obrazy starého sveta),Documentary,1972
100101,Jean Gentil,Drama,2010
100103,Day and Night (Le jour et la nuit),Drama,1997
100106,"Pervert's Guide to Ideology, The",Documentary,2012
100108,Parker,Crime,2013
100131,We the Party,Comedy,2012
100138,"Simple Life, A (Tao jie)",Drama,2011
100143,"End of Love, The",Drama,2012
100145,Palms (Ladoni),Documentary,1994
100150,"Color Wheel, The",Comedy,2011
100155,"Green Wave, The",Documentary,2010
100157,Gayby,Comedy,2012
100159,Sightseers,Comedy,2012
100161,Oppai Volleyball (Oppai barê),Comedy,2009
100163,Hansel & Gretel: Witch Hunters,Action,2013
100167,Murder by Proxy: How America Went Postal,Documentary,2010
100169,After Porn Ends,Documentary,2010
100171,"Angélique, marquise des anges",Adventure,1964
100173,Stonehenge Apocalypse,Sci-Fi,2010
100180,"Last Godfather, The",Comedy,2010
100183,Portrait of Wally,Documentary,2012
100185,Starlet,Drama,2012
100194,Jim Jefferies: Fully Functional (EPIX),Comedy,2012
100196,Tom Petty and the Heartbreakers: Runnin' Down a Dream,Documentary,2007
100198,"Ah of Life, The",Drama,2010
100200,Churchill: The Hollywood Years,Comedy,2004
100203,Sundome,Comedy,2007
100205,Godzilla vs. Gigan (Chikyû kogeki meirei: Gojira tai Gaigan),Action,1972
100210,"Wild Horse, Wild Ride",Documentary,2011
100229,"Psychopath, The",Horror,1966
100232,"Not with My Wife, You Don't!",Comedy,1966
100238,"Big Picture, The (L'homme qui voulait vivre sa vie)",Drama,2010
100240,"Woman's Face, A (En kvinnas ansikte) ",Drama,1938
100244,"East, The",Drama,2013
100246,Pretty Sweet,Documentary,2012
100248,Lo,Comedy,2009
100251,"House of Seven Corpses, The",Horror,1974
100253,Karlsson Brothers (Bröderna Karlsson),Comedy,2010
100255,Confessions of a Driving Instructor,Comedy,1976
100257,Confessions from a Holiday Camp,Comedy,1977
100259,Kilometre Zero (Kilomètre zéro),Drama,2005
100264,Paziraie Sadeh,Drama,2012
100270,Love Loves Coincidences,Drama,2011
100272,Snow White (Blancanieves),Drama,2012
100275,Return,Drama,2011
100277,Tabu,Drama,2012
100287,Head Games,Documentary,2012
100289,"Pink Ribbons, Inc.",Documentary,2011
100291,Ballplayer: Pelotero,Documentary,2011
100294,Désiré,Comedy,1992
100302,Upside Down,Drama,2012
100304,"Liability, The",Action,2012
100308,Pressure Point,Drama,1962
100315,2 Become 1 (Tin sun yut dui),Comedy,2006
100322,"Baytown Outlaws, The",Action,2012
100324,LUV,Drama,2012
100326,Stand Up Guys,Comedy,2012
100328,Le grand soir,Comedy,2012
100330,Kukuli,Drama,1961
100334,Chouga (Shuga),Drama,2007
100336,Udaan,Drama,2010
100338,"Life Apart: Hasidism in America, A",Documentary,1997
100344,No,Drama,2012
100347,Finding Joy,Comedy,2013
100359,"Haunting in Connecticut 2: Ghosts of Georgia, The",Drama,2013
100361,"Adonis Factor, The",Documentary,2010
100365,Call Me Kuchu,Documentary,2012
100368,"No Man of Her Own ",Drama,1950
100370,Prinsessa (Starring Maja),Drama,2009
100372,Miss Kicki,Drama,2009
100383,Side Effects,Crime,2013
